2721	801
2722	2608
2723	1001
2724	3219
2725	195
2726	2395
2727	640
2728	2038
2729	2764
2730	1910
2731	2123
2732	1397
2733	3133
2734	4448
2735	294
2736	803
2737	1227
2738	2389
2739	3184
2740	661
2741	213
2742	4102
2743	254
2744	1006
2745	522
2746	879
2747	119
2748	466
2749	1606
2750	3288
2751	345
2752	4201
2753	912
2754	524
2755	1489
2756	478
2757	827
2758	494
2759	428
2760	502
2761	4605
2762	4058
2763	1002
2764	657
2765	10632
2766	667
2767	797
2768	1062
2769	11760
2770	379
2771	2011
2772	3401
2773	20087
2774	1359
2775	748
2776	1276
2777	5087
2778	1525
2779	628
2780	385
2781	6588
2782	4201
2783	636
2784	2435
2785	1725
2786	1336
2787	783
2788	904
2789	7977
2790	663
2791	6778
2792	737
2793	2605
2794	429
2795	1786
2796	4923
2797	1169
2798	3105
2799	4683
2800	4397
2801	1217
2802	891
2803	4772
2804	517
2805	354
2806	714
2807	517
2808	634
2809	2396
2810	391
2811	452
2812	1042
2813	841
2814	1800
2815	749
2816	4548
2817	4201
2818	707
2819	302
2820	1153
2821	641
2822	498
2823	3837
2824	1415
2825	997
2826	15674
2827	404
2828	220
2829	854
2830	498
2831	1718
2832	205
2833	6551
2834	5287
2835	659
2836	500
2837	316
2838	4999
2839	328
2840	426
2841	718
2842	1722
2843	714
2844	1200
2845	3120
2846	304
2847	667
2848	1070
2849	3390
2850	58213
2851	688
2852	2514
2853	500
2854	416
2855	736
2856	526
2857	354
2858	658
2859	482
2860	810
2861	693
2862	633
2863	4941
2864	1293
2865	1520
2866	510
2867	11137
2868	1001
2869	1026
2870	341
2871	2836
2872	616
2873	425
2874	1035
2875	1133
2876	1760
2877	2044
2878	1137
2879	433
2880	865
2881	506
2882	324
2883	641
2884	192
2885	835
2886	533
2887	428
2888	822
2889	2088
2890	570
2891	1200
2892	1048
2893	572
2894	9012
2895	1058
2896	1055
2897	2369
2898	694
2899	962
2900	543
2901	2308
2902	207
2903	602
2904	404
2905	2287
2906	453
2907	2816
2908	349
2909	475
2910	614
2911	702
2912	1581
2913	1370
2914	5994
2915	680
2916	995
2917	1300
2918	2938
2919	522
2920	1020
2921	660
2922	451
2923	353
2924	1131
2925	1905
2926	906
2927	528
2928	378
2929	694
2930	2275
2931	580
2932	4404
2933	3754
2934	5088
2935	1923
2936	855
2937	808
2938	331
2939	723
2940	1971
2941	27547
2942	438
2943	796
2944	1717
2945	551
2946	3246
2947	1035
2948	1818
2949	753
2950	649
2951	1597
2952	3532
2953	1019
2954	1076
2955	1274
2956	3005
2957	591
2958	740
2959	1749
2960	1031
2961	3269
2962	1040
2963	3068
2964	1048
2965	952
2966	2759
2967	159
2968	355
2969	665
2970	355
2971	972
2972	376
2973	1276
2974	490
2975	507
2976	1263
2977	575
2978	622
2979	7235
2980	759
2981	3257
2982	1012
2983	508272
2984	2384
2985	367
2986	4164
2987	571
2988	530
2989	964
2990	1122
2991	1461
2992	1071
2993	314
2994	1136
2995	663
2996	381
2997	1089
2998	2100
2999	3169
3000	788
3001	2785
3002	481
3003	1417
3004	2126
3005	781
3006	1171
3007	2006
3008	10461
3009	2932
3010	628
3011	940
3012	1267
3013	1903
3014	763
3015	3707
3016	415
3017	850
3018	5242
3019	247
3020	452
3021	739
3022	1796
3023	619
3024	469
3025	1071
3026	17630
3027	4795
3028	629
3029	24576
3030	3412
3031	1285
3032	680
3033	695
3034	841
3035	713
3036	2304
3037	485
3038	756
3039	298
3040	584
3041	524
3042	256
3043	575
3044	44
3045	400
3046	5838
3047	1204
3048	515
3049	1715
3050	1159
3051	857
3052	252
3053	537
3054	496
3055	306
3056	1022
3057	3201
3058	772
3059	793
3060	570
3061	4201
3062	2759
3063	353
3064	4616
3065	316
3066	264
3067	5108
3068	2249
3069	1266
3070	2234
3071	1177
3072	1130
3073	5193
3074	841
3075	11136
3076	695
3077	310
3078	787
3079	4684
3080	2776
3081	3244
3082	1398
3083	1979
3084	765
3085	5459
3086	1518
3087	1313
3088	299
3089	950
3090	361
3091	1967
3092	702
3093	1257
3094	1017
3095	568
3096	1703
3097	495
3098	1209
3099	748
3100	401
3101	3225
3102	555
3103	615
3104	1554
3105	1168
3106	2891
3107	1126
3108	684
3109	1714
3110	381
3111	905
3112	941
3113	1159
3114	3136
3115	1520
3116	2787
3117	845
3118	767
3119	3123
3120	3247
3121	1551
3122	1650
3123	565
3124	158
3125	258
3126	1030
3127	1852
3128	1497
3129	440
3130	1534
3131	1519
3132	1116
3133	490
3134	6611
3135	385
3136	2910
3137	608
3138	8016
3139	2429
3140	3630
3141	1331
3142	1530
3143	1678
3144	780
3145	350
3146	2845
3147	1088
3148	1512
3149	542
3150	443
3151	1485
3152	1715
3153	751
3154	760
3155	803
3156	3243
3157	250
3158	508
3159	1593
3160	2934
3161	665
3162	15674
3163	827
3164	642
3165	1383
3166	336
3167	2938
3168	441
3169	425
3170	2383
3171	1302
3172	8652
3173	379
3174	624
3175	1236
3176	669
3177	258
3178	635
3179	790
3180	2465
3181	1201
3182	1017
3183	1437
3184	578
3185	559
3186	2036
3187	5941
3188	1927
3189	984
3190	1303
3191	472
3192	1099
3193	2058
3194	1418
3195	339
3196	367
3197	890
3198	23524
3199	769
3200	3515
3201	1593
3202	285
3203	3000
3204	325
3205	731
3206	950
3207	537
3208	496
3209	271
3210	1856
3211	1978
3212	285
3213	3411
3214	273
3215	811
3216	3461
3217	10564
3218	2478
3219	1152
3220	3707
3221	1777
3222	238
3223	242
3224	997
3225	123
3226	855
3227	543
3228	1101
3229	451
3230	1109
3231	1111
3232	1398
3233	266
3234	1432
3235	1347
3236	1095
3237	509
3238	1042
3239	1468
3240	1941
3241	1442
3242	2574
3243	1333
3244	2398
3245	405
3246	234
3247	1990
3248	2640
3249	522
3250	1297
3251	2731
3252	475
3253	2534
3254	696
3255	298
3256	722
3257	3495
3258	356
3259	490
3260	3171
3261	6015
3262	630
3263	1019
3264	2990
3265	1445
3266	273
3267	356
3268	1065
3269	1011
3270	1149
3271	622
3272	1272
3273	235
3274	1331
3275	570
3276	5107
3277	297
3278	611
3279	1089
3280	565
3281	1751
3282	116
3283	3201
3284	250
3285	855
3286	621
3287	881
3288	2114
3289	5265
3290	898
3291	5101
3292	1554
3293	726
3294	331
3295	3848
3296	503
3297	132
3298	2424
3299	496
3300	349
3301	2042
3302	285
3303	4549
3304	335
3305	2640
3306	354
3307	3160
3308	5267
3309	2578
3310	1128
3311	384
3312	1842
3313	1621
3314	786
3315	2259
3316	972
3317	3221
3318	2090
3319	1356
3320	21085
3321	603
3322	1266
3323	527
3324	1249
3325	4924
3326	723
3327	1143
3328	3958
3329	795
3330	5115
3331	555
3332	1781
3333	1203
3334	386
3335	4617
3336	5496
3337	566
3338	9053
3339	251
3340	4201
3341	1999
3342	661
3343	1619
3344	356
3345	309
3346	767
3347	531
3348	568
3349	284
3350	399
3351	3876
3352	3891
3353	819
3354	806
3355	769
3356	679
3357	2610
3358	156
3359	1753
3360	982
3361	695
3362	2028
3363	792
3364	1447
3365	407
3366	820
3367	4061
3368	1978
3369	307
3370	1161
3371	570
3372	858
3373	841
3374	445
3375	1675
3376	38449
3377	1479
3378	7361
3379	1522
3380	569
3381	538
3382	7877
3383	2363
3384	1267
3385	253
3386	3192
3387	396
3388	1521
3389	3148
3390	1871
3391	935
3392	485
3393	4544
3394	165
3395	1098
3396	786
3397	4882
3398	1512
3399	321
3400	4094
3401	421
3402	568
3403	847
3404	351
3405	291
3406	544
3407	331
3408	2516
3409	657
3410	2035
3411	405
3412	584
3413	543
3414	3429
3415	570
3416	5806
3417	2788
3418	602
3419	722
3420	892
3421	3925
3422	3008
3423	651
3424	707
3425	1039
3426	758
3427	271
3428	2171
3429	696
3430	1025
3431	2371
3432	824
3433	1433
3434	1312
3435	50067
3436	1511
3437	771
3438	282
3439	3454
3440	380
3441	573
3442	588
3443	1990
3444	885
3445	1099
3446	3797
3447	1724
3448	664
3449	1672
3450	1577
3451	3586
3452	1084
3453	3499
3454	505
3455	474
3456	3032
3457	1088
3458	1579
3459	1105
3460	4916
3461	1282
3462	732
3463	737
3464	511
3465	186
3466	311
3467	541
3468	5450
3469	3932
3470	47715
3471	534
3472	259
3473	673
3474	682
3475	7699
3476	1533
3477	760
3478	1406
3479	897
3480	5077
3481	1294
3482	895
3483	718
3484	4964
3485	1516
3486	1210
3487	46
3488	1463
3489	741
3490	58545
3491	388
3492	1054
3493	539
3494	901
3495	916
